,Employer,Time,Comment,Overall,Interessante Aufgaben,Gleichberechtigung,Kommunikation,Arbeitsbedingungen,Vorgesetztenverhalten,Umgang mit älteren Kollegen,Kollegenzusammenhalt,Umwelt-/Sozialbewusstsein,Gehalt/Sozialleistungen,Karriere/Weiterbildung,Work-Life-Balance,Image,Arbeitsatmosphäre,Respekt,Variation,Spaßfaktor,Aufgaben/Tätigkeiten,Die Ausbilder,Ausbildungsvergütung,Arbeitszeiten,Karrierechancen,Arbeitgeber-Kommentar,Herausforderung,Arbeitgeber-Kommentare
2828,symrise,September 2021,Working at Symrise,Empfohlen,5.0,2.0,3.0,3.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,5.0,4.0,,,,,,,,,,,
2829,symrise,August 2021,"Traditionelles, wenig flexibles Management. Aussendarstellung entspricht nicht dem Inneren.",Nicht empfohlen,4.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,,,,,,,,,,,
2830,symrise,Juli 2021,Unternehmen mit Potential,Empfohlen,5.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,,,,,,,,,,,
2831,symrise,Juli 2021,kaum zu glauben aber leider wahr,Nicht empfohlen,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,
2832,symrise,Juli 2021,Eine Weltfirma die versucht die Mitarbeiter klein zu halten um sich die Gewinne selbst einzustecken.,Nicht empfohlen,4.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,2.0,3.0,3.0,2.0,3.0,,,,,,,,,,,
2833,symrise,Mai 2021,Guter Arbeitgeber,Empfohlen,1.0,1.0,3.0,4.0,2.0,3.0,1.0,3.0,3.0,1.0,,3.0,3.0,,,,,,,,,,,
2834,symrise,April 2021,Bei 40 Stunden/Woche bleibt nicht viel Zeit für Familie,Empfohlen,4.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,2.0,5.0,4.0,,,,,,,,,,,
2835,symrise,März 2021,Symrise,Nicht empfohlen,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,,,,,,,,,,,
2836,symrise,Februar 2021,Einer der besten Arbeitgeber in unserer Umgebung,Empfohlen,3.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,3.0,5.0,3.0,5.0,5.0,,,,,,,,,,,
2837,symrise,Februar 2021,"Will attraktiver Arbeitgeber sein, kommt aber nicht über Standard hinaus",Nicht empfohlen,2.0,3.0,4.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,1.0,2.0,3.0,,,,,,,,,,,
2838,symrise,Januar 2021,Mitarbeiter zunehmend unzufriedener,Nicht empfohlen,3.0,1.0,1.0,1.0,2.0,3.0,4.0,3.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,
2839,symrise,Januar 2021,"Aussen hui, innen doppelpfui 2000!",Nicht empfohlen,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,,,,,,,,,,,
2840,symrise,November 2020,Mehr Schein als glanz,Nicht empfohlen,2.0,,2.0,2.0,1.0,,4.0,,1.0,1.0,2.0,2.0,3.0,,,,,,,,,,,
2841,symrise,November 2020,Ein Unternehmen mit vielseitigen Karrieremöglichkeiten in einer interessanten Branche,Empfohlen,4.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,,,,,,,,,,,
2842,symrise,November 2020,"Top Arbeitgeber, angenehmes Arbeitsklima, faire Bezahlung, Chancen zur persönlichen Weiterentwicklung.",Empfohlen,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,,,,,,,,,,,
2843,symrise,Oktober 2020,Überschrift,Empfohlen,,,,,,,,,,,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,,,
2844,symrise,Oktober 2020,Gut geht anders,Nicht empfohlen,3.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,,,,,,,,,,,
2845,symrise,September 2020,Seit vielen Jahren hoch zufrieden,Empfohlen,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,
2846,symrise,September 2020,"toller arbeitgeber, sozial, sicherer arbeitsplatz, erfolgreich. wichtig für die region, global",Empfohlen,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,,,,,,,,,,,
2847,symrise,Juli 2020,Zwischenergebnis nach 6 Monaten,Empfohlen,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,,,,,,,,,,5.0,,
2848,symrise,Juni 2020,Fürsorglicher und flexibler Arbeitgeber,Empfohlen,5.0,4.0,5.0,3.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,3.0,,,,,,,,,,,
2849,symrise,April 2020,"Außen hui, innen pfui",Nicht empfohlen,1.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,,,,,,,,,,3.0,,
2850,symrise,Januar 2020,Sehr angenehm,Empfohlen,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,,,,,,,,,,,
2851,symrise,Januar 2020,Ich finde eigendlich alles Gut,Empfohlen,4.0,4.0,3.0,4.0,4.0,3.0,5.0,2.0,4.0,4.0,2.0,4.0,4.0,,,,,,,,,,,
2852,symrise,Januar 2020,"Insgesamt ist es ein super Unternehmen. Hatte nie Probleme mit jemandem, gute Arbeitsmoral.",Empfohlen,3.0,5.0,5.0,4.0,4.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,5.0,,,,,,,,,,,
2853,symrise,Januar 2020,Bezahlung und Wochen/h könnte viel besser!!!,Nicht empfohlen,5.0,5.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,
2854,symrise,Dezember 2019,Aussen- Darstellung und Image besser als innerbetriebliche Realität!,Nicht empfohlen,2.0,4.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,,,,,,,,,,,
2855,symrise,November 2019,Ein sozialer Arbeitgeber der aber beim Gehalt abstriche macht.,Empfohlen,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,5.0,4.0,,,,,,,,,,,
2856,symrise,November 2019,Unternehmen mit sehr hohem Gewinn und niedrigem Gehaltsniveau,Empfohlen,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,4.0,5.0,5.0,,,,,,,,,,,
2857,symrise,Oktober 2019,Top Service für das neue Betriebssystem für das neue,Empfohlen,4.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,,,,,,,,,,,
2858,symrise,Oktober 2019,Es gibt besseres aber es ist in nicht unbedingt in meinem Umfeld,Empfohlen,4.0,2.0,2.0,4.0,2.0,3.0,2.0,5.0,4.0,2.0,3.0,5.0,3.0,,,,,,,,,,,
2859,symrise,Oktober 2019,Super geiler Arbeitgeberpräsident,Empfohlen,4.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,,,,,,,,,,,
2860,symrise,September 2019,"Guter Arbeitgeber, bei dem man gerne arbeitet",Empfohlen,4.0,3.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,,,,,,,,,,,
2861,symrise,September 2019,Symrise ist in der Summe ein guter Arbeitgeber,Empfohlen,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,3.0,,,,,,,,,,,
2862,symrise,September 2019,"Benefits?? Wäre schön, wenn schonmal genügend Parkplätze in Reichweite der Arbeitsstätte zur Verfügung stehen würden.",Nicht empfohlen,4.0,4.0,2.0,3.0,1.0,4.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,,,,,,,,,,,
2863,symrise,September 2019,Geiler Arbeitgeber mit guter Kommunikation und gutem Gehalt,Empfohlen,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,5.0,,,,,,,,,,,
2864,symrise,August 2019,"guter arbeitgeber, erfolgreich, sehr sozial, bin stolz dort zu arbeiten",Empfohlen,4.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,3.0,4.0,4.0,5.0,4.0,,,,,,,,,,,
2865,symrise,August 2019,Ausbildung auf hohem Niveau mit Übernahmeoption und Entwicklungsmöglichkeiten,Empfohlen,,,,,,,,,,,,,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,,,
2866,symrise,Juli 2019,Viel Abwechselung und nette Kollegen,Empfohlen,3.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,3.0,,,,,,,,,,,
2867,symrise,Juli 2019,"Grundsätzlich: Ein sehr guter Ausbilder, bei dem leider noch einige grundlegende Dinge falsch laufen.",Empfohlen,,,,,,,,,,,,,2.0,2.0,5.0,3.0,3.0,3.0,4.0,2.0,3.0,,,
2868,symrise,Juli 2019,Tolles Arbeitsklima!,Empfohlen,,,,,,,,,,,,,5.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,2.0,,,
2869,symrise,Juli 2019,Tolle Eingliederung in das Unternehmen!,Empfohlen,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,5.0,,
2870,symrise,Juli 2019,"Gut, geht aber noch besser",Empfohlen,,,,,,,,,,,,,3.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,,,
2871,symrise,Juli 2019,Symrise ist ein vielseitiger Betrieb in dem man viele Möglichkeiten hat.,Empfohlen,5.0,5.0,3.0,3.0,5.0,5.0,3.0,5.0,3.0,5.0,4.0,5.0,4.0,,,,,,,,,,,
2872,symrise,Juni 2019,"War okay, dort zu arbeiten. Aber man ist ein Niemand im Unternehmen.",Empfohlen,2.0,3.0,4.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,,,,,,,,,,2.0,,
2873,symrise,Juni 2019,"attraktiver arbeitgeber, sehr sozial, bin stolz dort zu sein",Empfohlen,5.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,,,,,,,,,,,
2874,symrise,Juni 2019,Geiles Unternehmen mit guter Bezahlung,Empfohlen,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,,,,,,,,,,,
2875,symrise,Mai 2019,Schchlechtes Arbeitsklima und Bezahlung,Nicht empfohlen,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,
2876,symrise,März 2019,"Große Show nach außen für die Investoren, aber die eigenen Mitarbeiter werden nicht als wichtig angesehen",Nicht empfohlen,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,,,,,,,,,,,
2877,symrise,März 2019,"Ich würde Symrise immer weiterempfehlen. Wer ""will"" hat hier viele Möglichkeiten und Chancen sich weiterzuentwickeln.",Empfohlen,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,,,,,,,,,,,
2878,symrise,Februar 2019,Symrise fit für die Zukunft,Empfohlen,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,
2879,symrise,Januar 2019,Naja...,Nicht empfohlen,2.0,1.0,2.0,3.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,,,,,,,,,,,
2880,symrise,Dezember 2018,"Großartige Entwicklungsmöglichkeiten, inspirierende & respektvolle Kultur, tolles Management.",Empfohlen,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,
2881,symrise,September 2018,Toller Arbeitgeber!,Empfohlen,4.0,4.0,4.0,5.0,4.0,3.0,5.0,5.0,3.0,3.0,4.0,4.0,4.0,,,,,,,,,,,
2882,symrise,September 2018,Der Trend geht zu einem anderen Haupt Standort.,Nicht empfohlen,4.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,4.0,2.0,4.0,3.0,,,,,,,,,,,
2883,symrise,Juli 2018,"Eine lehrreiche Zeit in einem der größten Chemiekonzerne, mit vielen neue Aspekte in den verschiedensten Bereichen.",Empfohlen,4.0,4.0,3.0,5.0,4.0,2.0,3.0,5.0,4.0,4.0,3.0,4.0,4.0,,,,,,,,,,,
2884,symrise,Juni 2018,Genügend: 1 von 5 Sternen,Empfohlen,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
2885,symrise,Juni 2018,Gut: 3.77 von 5 Sternen,Empfohlen,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,
2886,symrise,Juni 2018,Gut: 3.69 von 5 Sternen,Empfohlen,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,,,,,,,,,,,
2887,symrise,Juni 2018,Gut: 3.92 von 5 Sternen,Empfohlen,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,,,,,,,,,,,
2888,symrise,Juni 2018,Genügend: 1.23 von 5 Sternen,Empfohlen,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,
2889,symrise,Juni 2018,Genügend: 1.23 von 5 Sternen,Empfohlen,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
2890,symrise,Juni 2018,Sehr gut: 4.69 von 5 Sternen,Empfohlen,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,,,,,,,,,,,
2891,symrise,Juni 2018,Die Ausbildung hat mir sehr viel Spass gemacht. Der ergänzende Werksunterricht war auch super!,Empfohlen,,,,,,,,,,,,,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,,,
2892,symrise,Juni 2018,Sehr gute und ausführliche Ausbildung!,Empfohlen,,,,,,,,,,,,,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,,,
2893,symrise,Juni 2018,Wissen auf hohem Niveau!,Empfohlen,,,,,,,,,,,,,3.0,3.0,4.0,4.0,4.0,5.0,2.0,3.0,3.0,,,
2894,symrise,Juni 2018,Room for improvement,Empfohlen,5.0,5.0,3.0,3.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,5.0,3.0,,,,,,,,,,,
2895,symrise,Mai 2018,positiv,Empfohlen,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,,,,,,,,,,,
2896,symrise,März 2018,Der normale Produktionsarbeiter wird oft belächelt,Empfohlen,3.0,,3.0,,3.0,,,,4.0,,,,3.0,,,,,,,,,,,
2897,symrise,Februar 2018,Innovatives Umfeld,Empfohlen,5.0,5.0,4.0,4.0,3.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,,,,,,,,,,,
2898,symrise,Februar 2018,Technology leader plant Entwicklung ohne Weitsicht,Nicht empfohlen,3.0,3.0,1.0,2.0,1.0,3.0,4.0,,3.0,3.0,4.0,2.0,1.0,,,,,,,,,,,
2899,symrise,Februar 2018,"Aufregende Firma, aber schwieriges Klima",Empfohlen,4.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,5.0,3.0,,,,,,,,,,,
2900,symrise,Dezember 2017,Super Arbeitgeber,Empfohlen,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,
2901,symrise,Dezember 2017,Top Firma mit guten Sozialleistungen und Löhne,Empfohlen,5.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,3.0,5.0,2.0,,,,,,,,,,,
2902,symrise,Dezember 2017,Vom Familienunternehmen zum Börsenkonzern.,Nicht empfohlen,4.0,5.0,3.0,4.0,2.0,5.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,,,,,,,,,,,
2903,symrise,November 2017,Top Arbeitgeber und Sichere Jobs!,Empfohlen,5.0,4.0,5.0,4.0,5.0,,5.0,5.0,,4.0,4.0,4.0,4.0,,,,,,,,,,,
2904,volkswagen,Mai 2022,Außer dem Gehalt gibt es nichts positives.,Nicht empfohlen,1.0,1.0,1.0,3.0,1.0,5.0,5.0,1.0,3.0,1.0,3.0,3.0,1.0,,,,,,,,,,,
2905,volkswagen,Mai 2022,Veraltet und rückwärts gewandt. Mobile Arbeit praktisch gestrichen.,Nicht empfohlen,2.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,2.0,3.0,,,,,,,,,,,
2906,volkswagen,Mai 2022,Angestellte in Aus-Weiterbildung,Empfohlen,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,,,,,,,,,,,
2907,volkswagen,Mai 2022,Familienleben und Arbeitszeit gut zu kombinieren,Empfohlen,5.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,,,,,,,,,,,
2908,volkswagen,April 2022,Im Prozess der agilen Transformation,Empfohlen,5.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,5.0,4.0,5.0,4.0,5.0,,,,,,,,,,,
2909,volkswagen,April 2022,Respektvoller Umgang,Empfohlen,3.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,3.0,2.0,4.0,3.0,,,,,,,,,,,
2910,volkswagen,April 2022,Jeder ist nur eine Nummer und austauschbar,Nicht empfohlen,3.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,3.0,1.0,,,,,,,,,,,
2911,volkswagen,April 2022,"Ich war und bin stets zufrieden, was Persönliche Belange angeht! Immer sehr hilfsbereit",Empfohlen,5.0,1.0,3.0,5.0,5.0,5.0,5.0,3.0,5.0,2.0,,3.0,5.0,,,,,,,,,,,
2912,volkswagen,April 2022,"Verschenktes Potential, wenig Profil",Nicht empfohlen,4.0,2.0,1.0,3.0,2.0,,4.0,1.0,4.0,1.0,5.0,1.0,3.0,,,,,,,,,,,
2913,volkswagen,April 2022,Sehr guter Arbeitgeber mit kleinen Einschränkungen,Empfohlen,5.0,4.0,4.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,,,,,,,,,,,
2914,volkswagen,April 2022,Arbeitgeber zum Weiterempfehlen.,Empfohlen,5.0,5.0,5.0,3.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,,,,,,,,,,,
2915,volkswagen,April 2022,Bewertung in der TE,Empfohlen,4.0,5.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,,,,,,,,,,,
2916,volkswagen,April 2022,"Ein sicherer Job in einem Unternehmen, auch in Krisenzeiten",Empfohlen,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,,,,,,,,,,,
2917,volkswagen,April 2022,Bundeswehr mit sozialer Verantwortung,Empfohlen,4.0,3.0,3.0,5.0,4.0,5.0,3.0,5.0,5.0,3.0,2.0,4.0,3.0,,,,,,,,,,,
2918,volkswagen,April 2022,Sehr guter Arbeitgeber,Empfohlen,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,,,,,,,,,,,
2919,volkswagen,April 2022,Arbeitsgebeber mit Verantwortung,Empfohlen,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,
2920,volkswagen,April 2022,Sehr flexibel,Empfohlen,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,,,,,,,,,,,
2921,volkswagen,April 2022,Top Arbeitgeber,Empfohlen,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,,,,,,,,,,,
2922,volkswagen,April 2022,Super Unternehmen,Empfohlen,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,,,,,,,,,,5.0,,
2923,volkswagen,April 2022,Nie wieder Volkswagen!,Nicht empfohlen,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,1.0,,
2924,volkswagen,März 2022,Potential nicht ausgeschöpft - miserables Mgmt.,Nicht empfohlen,1.0,1.0,2.0,1.0,4.0,,1.0,,1.0,4.0,1.0,1.0,1.0,,,,,,,,,4.0,,
2925,volkswagen,Februar 2022,"Wer ein ruhiges Praktikum sucht, ist hier richtig. Wer gefordert werden will, nicht.",Empfohlen,4.0,5.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,,,,,,,,,,5.0,,
2926,volkswagen,Februar 2022,Welt größter autobauer,Empfohlen,5.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,,,,,,,,,,5.0,,
2927,volkswagen,Februar 2022,Fairer Arbeitgeber mit Unterstützung persönlicher Ziele,Empfohlen,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,,,,,,,,,,5.0,,
2928,volkswagen,Februar 2022,Für Softwareexperten nicht zu empfehlen,Nicht empfohlen,1.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,,,,,,,,,,3.0,,
2929,volkswagen,Januar 2022,Es geht nicht besser,Empfohlen,5.0,4.0,3.0,5.0,2.0,3.0,5.0,5.0,5.0,3.0,5.0,5.0,,,,,,,,,,4.0,,
2930,volkswagen,Januar 2022,Masterand - Bezahlung über Branchendurchschnitt - Viele Freiheiten,Empfohlen,4.0,3.0,5.0,5.0,5.0,4.0,3.0,5.0,4.0,5.0,4.0,5.0,,,,,,,,,,4.0,,
2931,volkswagen,Januar 2022,Aussendienst,Empfohlen,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,
2932,volkswagen,Januar 2022,"Langsamer, träger Arbeitgeber mit zu späten Innovationen",Empfohlen,3.0,2.0,2.0,4.0,2.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,,,,,,,,,,,
2933,volkswagen,Januar 2022,Der Wandel ist spürbar!,Empfohlen,5.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,5.0,,,,,,,,,,,
2934,volkswagen,Januar 2022,Super Arbeitgeber. Danke.,Empfohlen,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,4.0,,,,,,,,,5.0,,
2935,volkswagen,Januar 2022,Toller Arbeitgeber,Empfohlen,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,,,,,,,,,,5.0,,
2936,volkswagen,Januar 2022,Einschätzung aus meinen Umfeld der Tätigkeit,Empfohlen,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,,,,,,,,,,3.0,,
2937,volkswagen,Januar 2022,"Bester Arbeitgeber, den ich je hatte",Empfohlen,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,,,,,,,,,,5.0,,
2938,volkswagen,Januar 2022,TOP-Arbeitgeber mit kleinen Optimierungspotenzialen,Empfohlen,4.0,5.0,5.0,3.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,,,,,,,,,,5.0,,
2939,volkswagen,Dezember 2021,Nachhaltigkeit - Strategie und Programme,Empfohlen,4.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,,,,,,,,,,5.0,,
2940,volkswagen,Dezember 2021,Beste Arbeitgeber,Empfohlen,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,5.0,,
2941,volkswagen,Dezember 2021,Mitarbeit an der digitalen Transformation bei Volkswagen,Empfohlen,4.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,3.0,5.0,,,,,,,,,,4.0,,
2942,volkswagen,Dezember 2021,"Insgesamt war mein Praktikum erfolgreich, da ich neue Dinge gelernt habe. Zudem hab ich Berufserfahrung gesammelt",Empfohlen,4.0,4.0,5.0,3.0,5.0,5.0,4.0,3.0,,4.0,5.0,5.0,,,,,,,,,,4.0,,
2943,volkswagen,Dezember 2021,Sehr gut,Empfohlen,5.0,5.0,4.0,4.0,5.0,4.0,5.0,1.0,5.0,4.0,5.0,5.0,,,,,,,,,,5.0,,
2944,volkswagen,Dezember 2021,Ein sehr gutes Erlebnis,Empfohlen,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,,5.0,4.0,5.0,5.0,,,,,,,,,,,
2945,volkswagen,Dezember 2021,Der beste Arbeitsplatz der Welt mit Einschränkungen,Empfohlen,5.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,
2946,volkswagen,Dezember 2021,Praktikum mit vielseitigen Aufgaben und Einblicken,Empfohlen,4.0,5.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,5.0,,,,,,,,,,,
2947,volkswagen,Dezember 2021,Vorgesetzten mobben und lügen und kürzen sogar die Arbeitslohn obwohl die Arbeitsleistungen nachweislich erbrachten,Nicht empfohlen,1.0,3.0,3.0,3.0,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,,,,,,,,,3.0,,
2948,volkswagen,Dezember 2021,Top!,Empfohlen,5.0,5.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,5.0,,,,,,,,,,,
2949,volkswagen,Dezember 2021,"War ein tolles und lehrreiches Praktikum, welches durch Corona leider etwas anders war, als es eigentlich geplant war.",Empfohlen,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,,,,,,,,,,,
2950,volkswagen,November 2021,Abgeschoben ins Mittelmaß,Nicht empfohlen,2.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,2.0,2.0,4.0,,2.0,,,,,,,,,5.0,,
2951,volkswagen,November 2021,Sehr Guter Konzernarbeitsplatz mit vielfältigen Entwicklungsmöglichkeiten,Empfohlen,,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,,,,,,,,,5.0,,
2952,volkswagen,November 2021,"Veraltetes, verkrustetes Unternehmen, welches bloß Symbolpolitik betreibt",Nicht empfohlen,1.0,1.0,3.0,1.0,4.0,1.0,1.0,5.0,1.0,3.0,2.0,2.0,,,,,,,,,,3.0,,
2953,volkswagen,November 2021,Super schöner Job,Empfohlen,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,5.0,,
2954,volkswagen,November 2021,Sehr guter Arbeitgeber,Empfohlen,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,5.0,,
